Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG04AD041R00S600,2016.12,1638,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04AD041R00S600,2017.03,1731,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04AD041R00S600,2017.06,1827,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04AD041R00S600,2017.09,1852,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04AD041R00S600,2017.12,1918,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04AD041R00S600,2018.03,1919,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04AD041R00S600,2018.06,2013,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04AD041R00S600,2018.09,2004,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04AD041R00S600,2018.12,2029,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04AD041R00S600,2019.03,2010,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04AD041R00S600,2019.06,1830,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04AD041R00S600,2019.09,1707,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04AD041R00S600,2019.12,1621,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04AD041R00S600,2020.03,1581,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04AD041R00S600,2020.06,1557,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04AD041R00S600,2020.09,1372,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04AD041R00S600,2020.12,1310,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04AD041R00S600,2021.03,1305,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04AD041R00S600,2021.06,1359,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04AD041R00S600,2021.09,1378,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04AD041R00S600,2021.12,1476,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04AD041R00S600,2022.03,1608,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04AD041R00S600,2022.06,2051,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04AD041R00S600,2022.09,2394,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04AD041R00S600,2022.12,2724,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04AD041R00S600,2023.03,2931,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04AD041R00S600,2023.06,3424,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04AD041R00S600,2023.09,3575,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG04AD041R00S600,2023.12,3741,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG04AD041R00S600,2024.03,3826,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG04AD041R00S600,2024.06,4118,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG04AD041R00S600,2024.09,4134,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG04AD041R00S600,2024.12,4196,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG04AD041R00S600,2025.03,4257,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG04AD041R00S600,2025.06,4192,Experimental,Dollars,6,A,Income and Outlay,D041R,Interest receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG04AD0421P0S600,2016.06,906,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04AD0421P0S600,2016.09,733,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04AD0421P0S600,2016.12,428,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04AD0421P0S600,2017.03,463,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04AD0421P0S600,2017.06,1095,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04AD0421P0S600,2017.09,651,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04AD0421P0S600,2017.12,620,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04AD0421P0S600,2018.03,426,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04AD0421P0S600,2018.06,902,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04AD0421P0S600,2018.09,1026,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04AD0421P0S600,2018.12,588,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04AD0421P0S600,2019.03,632,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04AD0421P0S600,2019.06,742,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04AD0421P0S600,2019.09,697,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04AD0421P0S600,2019.12,486,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04AD0421P0S600,2020.03,484,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04AD0421P0S600,2020.06,C,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04AD0421P0S600,2020.09,758,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04AD0421P0S600,2020.12,C,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04AD0421P0S600,2021.03,C,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04AD0421P0S600,2021.06,1321,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04AD0421P0S600,2021.09,C,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04AD0421P0S600,2021.12,833,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04AD0421P0S600,2022.03,C,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04AD0421P0S600,2022.06,C,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04AD0421P0S600,2022.09,1090,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04AD0421P0S600,2022.12,988,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04AD0421P0S600,2023.03,1117,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04AD0421P0S600,2023.06,1056,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04AD0421P0S600,2023.09,1127,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG04AD0421P0S600,2023.12,844,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG04AD0421P0S600,2024.03,C,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG04AD0421P0S600,2024.06,C,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG04AD0421P0S600,2024.09,1205,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG04AD0421P0S600,2024.12,C,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG04AD0421P0S600,2025.03,1094,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG04AD0421P0S600,2025.06,C,Experimental,Dollars,6,A,Income and Outlay,D0421P,Dividends payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG04AD0421R0S600,2016.06,1440,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04AD0421R0S600,2016.09,1787,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04AD0421R0S600,2016.12,1905,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04AD0421R0S600,2017.03,1722,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04AD0421R0S600,2017.06,1572,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04AD0421R0S600,2017.09,2459,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04AD0421R0S600,2017.12,2160,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04AD0421R0S600,2018.03,2354,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04AD0421R0S600,2018.06,1869,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04AD0421R0S600,2018.09,2901,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04AD0421R0S600,2018.12,2446,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04AD0421R0S600,2019.03,2169,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04AD0421R0S600,2019.06,1159,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04AD0421R0S600,2019.09,1699,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04AD0421R0S600,2019.12,1786,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04AD0421R0S600,2020.03,1648,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04AD0421R0S600,2020.06,731,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04AD0421R0S600,2020.09,813,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04AD0421R0S600,2020.12,1247,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04AD0421R0S600,2021.03,734,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04AD0421R0S600,2021.06,2196,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04AD0421R0S600,2021.09,1869,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04AD0421R0S600,2021.12,2272,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04AD0421R0S600,2022.03,2801,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04AD0421R0S600,2022.06,1683,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04AD0421R0S600,2022.09,2863,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04AD0421R0S600,2022.12,2278,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04AD0421R0S600,2023.03,2103,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04AD0421R0S600,2023.06,2152,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04AD0421R0S600,2023.09,2064,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG04AD0421R0S600,2023.12,3102,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG04AD0421R0S600,2024.03,2384,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG04AD0421R0S600,2024.06,2091,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG04AD0421R0S600,2024.09,3717,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG04AD0421R0S600,2024.12,3360,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG04AD0421R0S600,2025.03,3030,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG04AD0421R0S600,2025.06,1288,Experimental,Dollars,6,A,Income and Outlay,D0421R,Dividends receivable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG04AD043P00S600,2016.06,58,Experimental,Dollars,6,A,Income and Outlay,D043P,Reinvested earnings on overseas direct investment payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04AD043P00S600,2016.09,133,Experimental,Dollars,6,A,Income and Outlay,D043P,Reinvested earnings on overseas direct investment payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04AD043P00S600,2016.12,328,Experimental,Dollars,6,A,Income and Outlay,D043P,Reinvested earnings on overseas direct investment payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04AD043P00S600,2017.03,187,Experimental,Dollars,6,A,Income and Outlay,D043P,Reinvested earnings on overseas direct investment payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04AD043P00S600,2017.06,174,Experimental,Dollars,6,A,Income and Outlay,D043P,Reinvested earnings on overseas direct investment payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04AD043P00S600,2017.09,-31,Experimental,Dollars,6,A,Income and Outlay,D043P,Reinvested earnings on overseas direct investment payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04AD043P00S600,2017.12,77,Experimental,Dollars,6,A,Income and Outlay,D043P,Reinvested earnings on overseas direct investment payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04AD043P00S600,2018.03,-57,Experimental,Dollars,6,A,Income and Outlay,D043P,Reinvested earnings on overseas direct investment payable,,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
